enzyme	enzyme_name	ec	module	module_name
ec:4.2.1.-	 snoaE; bifunctional aromatase (cyclase/dehydratase)	4.2.1.-	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide
ec:4.2.1.-	 mtmQ; C7-C12 aromatase (ARO/CYC)	4.2.1.-	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide
ec:4.-.-.-	 actIV; cyclase	4.-.-.-	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide
ec:2.3.1.235	 tcmN; multifunctional cyclase / dehydratase / O-methyltransferase	2.3.1.235	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide
ec:1.1.1.-	 actVI1; ketoreductase RED1	1.1.1.-	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin
ec:4.2.1.-	 actVI3; dehydratase	4.2.1.-	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin
ec:1.14.14.-	 actVA5; two-component flavin-dependent monooxygenase	1.14.14.-	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin
ec:1.5.1.-	 actVB; flavin reductase ActVB	1.5.1.-	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin
ec:2.1.1.-	 oxyF; C-methyltransferase	2.1.1.-	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.14.13.232	 oxyL; 6-methylpretetramide 4-monooxygenase / 4-hydroxy-6-methylpretetramide 12a-monooxygenase	1.14.13.232	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.14.13.233	 oxyL; 6-methylpretetramide 4-monooxygenase / 4-hydroxy-6-methylpretetramide 12a-monooxygenase	1.14.13.233	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.14.13.232	 oxyE; 6-methylpretetramide 4-monooxygenase	1.14.13.232	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:2.1.1.335	 oxyT, ctcO, cts6; 4-amino-anhydrotetracycline N4-methyltransferase	2.1.1.335	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.14.13.38	 oxyS, cts8; anhydrotetracycline 6-monooxygenase / 5a,11a-dehydrotetracycline 5-monooxygenase	1.14.13.38	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.14.13.234	 oxyS, cts8; anhydrotetracycline 6-monooxygenase / 5a,11a-dehydrotetracycline 5-monooxygenase	1.14.13.234	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.3.98.4	 oxyR; 5a,11a-dehydrotetracycline reductase	1.3.98.4	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline
ec:1.13.12.22	 snoaB, dnrG; deoxynogalonate / 12-deoxyaklanonic acid monooxygenase	1.13.12.22	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:1.13.12.-	 snoaB, dnrG; deoxynogalonate / 12-deoxyaklanonic acid monooxygenase	1.13.12.-	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:2.1.1.-	 snoaC, dnrC; O-methyltransferase / aklanonic acid methyltransferase	2.1.1.-	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:2.1.1.288	 snoaC, dnrC; O-methyltransferase / aklanonic acid methyltransferase	2.1.1.288	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:5.5.1.26	 snoaL, dnrD; nogalonic acid methyl ester cyclase / aklanonic acid methyl ester cyclase	5.5.1.26	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:5.5.1.23	 snoaL, dnrD; nogalonic acid methyl ester cyclase / aklanonic acid methyl ester cyclase	5.5.1.23	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:1.1.1.-	 snoaF, dnrE; nogalaviketone/aklaviketone reductase	1.1.1.-	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:1.1.1.362	 snoaF, dnrE; nogalaviketone/aklaviketone reductase	1.1.1.362	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone
ec:2.1.1.-	 mtmMI; O-methyltransferase	2.1.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:2.4.1.-	 mtmGIV; glycosyltransferase	2.4.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:2.4.1.-	 mtmGIII; glycosyltransferase	2.4.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:2.1.1.-	 mtmMII; C-methyltransferase	2.1.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:2.4.1.-	 mtmGI; glycosyltransferase	2.4.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:2.4.1.-	 mtmGII; glycosyltransferase	2.4.1.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:1.14.13.-	 mtmOIV; monooxygenase	1.14.13.-	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin
ec:4.2.1.154	 tcmI; tetracenomycin F2 cyclase	4.2.1.154	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C
ec:1.13.12.21	 tcmH; tetracenomycin F1 monooxygenase	1.13.12.21	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C
ec:2.3.1.235	 tcmN; multifunctional cyclase / dehydratase / O-methyltransferase	2.3.1.235	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C
ec:2.1.1.-	 tcmP; O-methyltransferase	2.1.1.-	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C
ec:1.14.13.200	 tcmG; tetracenomycin A2 monooxygenase-dioxygenase	1.14.13.200	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C
ec:2.4.1.331	 elmGT; 8-demethyltetracenomycin C L-rhamnosyltransferase	2.4.1.331	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A
ec:2.1.1.305	 elmMI; 8-demethyl-8-alpha-L-rhamnosyltetracenomycin-C 2'-O-methyltransferase	2.1.1.305	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A
ec:2.1.1.306	 elmMII; 8-demethyl-8-(2-methoxy-alpha-L-rhamnosyl)tetracenomycin-C 3'-O-methyltransferase	2.1.1.306	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A
ec:2.1.1.307	 elmMIII; 8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)tetracenomycin-C 4'-O-methyltransferase	2.1.1.307	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A
ec:2.1.1.-	 elmD; 8-demethyl-8-(2,3,4-trimethoxy-alpha-L-rhamnosyl)tetracenomycin-C O-methyltransferase	2.1.1.-	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A
ec:1.14.-.-	 dcsA; Nomega-hydroxy-L-arginine synthase	1.14.-.-	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:3.5.3.25	 dcsB; Nomega-hydroxy-L-arginine amidinohydrolase	3.5.3.25	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:2.3.1.30	 dcsE; serine/homoserine O-acetyltransferase	2.3.1.30	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:2.3.1.31	 dcsE; serine/homoserine O-acetyltransferase	2.3.1.31	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:2.6.99.3	 dcsD; O-ureido-L-serine/cysteine synthase	2.6.99.3	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:2.5.1.47	 dcsD; O-ureido-L-serine/cysteine synthase	2.5.1.47	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:5.1.1.19	 dcsC; O-ureido-serine racemase	5.1.1.19	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:6.3.3.5	 dcsG; O-ureido-D-serine cyclo-ligase	6.3.3.5	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine
ec:2.5.1.106	 FTMPT1; tryprostatin B synthase	2.5.1.106	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:1.14.14.118	 FTMC; tryprostatin B 6-hydroxylase	1.14.14.118	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:2.1.1.293	 FTMD; 6-hydroxytryprostatin B O-methyltransferase	2.1.1.293	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:1.14.19.71	 FTME; fumitremorgin C synthase	1.14.19.71	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:1.14.14.119	 FTMG; fumitremorgin C monooxygenase	1.14.14.119	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:2.5.1.110	 FTMPT2; 12alpha,13alpha-dihydroxyfumitremorgin C prenyltransferase	2.5.1.110	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:1.14.11.38	 FTMF; verruculogen synthase	1.14.11.38	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:2.5.1.107	 FTMPT3; verruculogen prenyltransferase	2.5.1.107	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A
ec:4.1.1.100	 bacA; bacA; prephenate decarboxylase	4.1.1.100	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:5.3.3.19	 bacB; 3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase	5.3.3.19	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:1.3.1.-	 bacG; bacilysin biosynthesis oxidoreductase BacG	1.3.1.-	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:2.6.1.-	 bacF; bacilysin biosynthesis transaminase BacF	2.6.1.-	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:1.1.1.385	 bacC; dihydroanticapsin dehydrogenase	1.1.1.385	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:6.3.2.49	 bacD; L-alanine-L-anticapsin ligase	6.3.2.49	M00787	Bacilysin biosynthesis, prephenate => bacilysin
ec:5.5.1.15	 cyc1; terpentedienyl-diphosphate synthase	5.5.1.15	M00788	Terpentecin biosynthesis, GGAP => terpentecin
ec:4.2.3.36	 cyc2; terpentetriene synthase	4.2.3.36	M00788	Terpentecin biosynthesis, GGAP => terpentecin
ec:1.14.19.9	 rebH; tryptophan halogenase	1.14.19.9	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.4.3.23	 rebO; 7-chloro-L-tryptophan oxidase	1.4.3.23	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.21.98.2	 rebD; dichlorochromopyrrolate synthase / catalase	1.21.98.2	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.11.1.6	 rebD; dichlorochromopyrrolate synthase / catalase	1.11.1.6	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.13.12.17	 rebC; flavin-dependent monooxygenase RebC	1.13.12.17	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.13.12.17	 rebP; cytochrome P450 RebP	1.13.12.17	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:4.3.3.5	 rebG; 4'-demethylrebeccamycin synthase	4.3.3.5	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:2.1.1.164	 rebM; demethylrebeccamycin-D-glucose O-methyltransferase	2.1.1.164	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin
ec:1.14.19.9	 prnA; tryptophan halogenase	1.14.19.9	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin
ec:1.14.19.-	 prnC; FADH2 O2-dependent halogenase	1.14.19.-	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin
ec:1.14.13.-	 prnD; aminopyrrolnitrin oxygenase	1.14.13.-	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin
ec:2.7.7.24	 glucose-1-phosphate thymidylyltransferase	2.7.7.24	M00793	dTDP-L-rhamnose biosynthesis
ec:4.2.1.46	 dTDP-glucose 4,6-dehydratase	4.2.1.46	M00793	dTDP-L-rhamnose biosynthesis
ec:5.1.3.13	 dTDP-4-dehydrorhamnose 3,5-epimerase	5.1.3.13	M00793	dTDP-L-rhamnose biosynthesis
ec:1.1.1.133	 dTDP-4-dehydrorhamnose reductase	1.1.1.133	M00793	dTDP-L-rhamnose biosynthesis
ec:5.1.3.13	 dTDP-4-dehydrorhamnose 3,5-epimerase/reductase	5.1.3.13	M00793	dTDP-L-rhamnose biosynthesis
ec:1.1.1.133	 dTDP-4-dehydrorhamnose 3,5-epimerase/reductase	1.1.1.133	M00793	dTDP-L-rhamnose biosynthesis
ec:5.1.3.27	 tylJ; dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase	5.1.3.27	M00794	dTDP-6-deoxy-D-allose biosynthesis
ec:1.1.1.364	 tylD; dTDP-4-dehydro-6-deoxy-alpha-D-gulose 4-ketoreductase	1.1.1.364	M00794	dTDP-6-deoxy-D-allose biosynthesis
ec:5.1.3.27	 novW; dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase	5.1.3.27	M00795	dTDP-beta-L-noviose biosynthesis
ec:2.1.1.-	 novU; C-methyltransferase	2.1.1.-	M00795	dTDP-beta-L-noviose biosynthesis
ec:1.1.1.-	 novS; dTDP-4-keto-6-deoxyhexose reductase	1.1.1.-	M00795	dTDP-beta-L-noviose biosynthesis
ec:5.3.2.4	 tyl1a; TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase	5.3.2.4	M00796	dTDP-D-mycaminose biosynthesis
ec:2.6.1.89	 tylB; dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase	2.6.1.89	M00796	dTDP-D-mycaminose biosynthesis
ec:2.1.1.235	 tylMI; dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.235	M00796	dTDP-D-mycaminose biosynthesis
ec:2.6.1.33	 desI; dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	2.6.1.33	M00797	dTDP-D-desosamine biosynthesis
ec:4.3.1.30	 desII; dTDP-4-amino-4,6-dideoxy-D-glucose ammonia-lyase	4.3.1.30	M00797	dTDP-D-desosamine biosynthesis
ec:2.6.1.106	 desV; dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	2.6.1.106	M00797	dTDP-D-desosamine biosynthesis
ec:2.1.1.234	 desVI; dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.234	M00797	dTDP-D-desosamine biosynthesis
ec:2.6.1.-	 megDII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	2.6.1.-	M00797	dTDP-D-desosamine biosynthesis
ec:2.6.1.106	 megDII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	2.6.1.106	M00797	dTDP-D-desosamine biosynthesis
ec:2.1.1.-	 megDIII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.-	M00797	dTDP-D-desosamine biosynthesis
ec:2.1.1.234	 megDIII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.234	M00797	dTDP-D-desosamine biosynthesis
ec:4.2.1.159	 eryBVI, tylCVI; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00798	dTDP-L-mycarose biosynthesis
ec:1.1.1.-	 eryBII, tylCII; NDP-hexose C3-ketoreductase	1.1.1.-	M00798	dTDP-L-mycarose biosynthesis
ec:2.1.1.-	 eryBIII, tylCIII; NDP-4-keto-2,6-dideoxyhexose 3-C-methyltransferase	2.1.1.-	M00798	dTDP-L-mycarose biosynthesis
ec:5.1.3.-	 tylCVII; NDP-hexose 5-epimerase	5.1.3.-	M00798	dTDP-L-mycarose biosynthesis
ec:5.1.3.-	 eryBVII; 5-epimerase	5.1.3.-	M00798	dTDP-L-mycarose biosynthesis
ec:1.1.1.-	 eryBIV, tylCIV; dTDP-4-keto-6-deoxy-L-hexose 4-reductase	1.1.1.-	M00798	dTDP-L-mycarose biosynthesis
ec:4.2.1.159	 aveBVI; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00799	dTDP-L-oleandrose biosynthesis
ec:1.1.1.-	 aveBVIII; NDP-hexose C3-ketoreductase	1.1.1.-	M00799	dTDP-L-oleandrose biosynthesis
ec:5.1.3.-	 aveBV; 5-epimerase	5.1.3.-	M00799	dTDP-L-oleandrose biosynthesis
ec:2.1.1.-	 aveBVII; 3-O-methyltransferase	2.1.1.-	M00799	dTDP-L-oleandrose biosynthesis
ec:4.2.1.159	 megBVI; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00800	dTDP-L-megosamine biosynthesis
ec:2.6.1.-	 megDII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	2.6.1.-	M00800	dTDP-L-megosamine biosynthesis
ec:2.6.1.106	 megDII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	2.6.1.106	M00800	dTDP-L-megosamine biosynthesis
ec:2.1.1.-	 megDIII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.-	M00800	dTDP-L-megosamine biosynthesis
ec:2.1.1.234	 megDIII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	2.1.1.234	M00800	dTDP-L-megosamine biosynthesis
ec:5.1.3.-	 megDIV; 5-epimerase	5.1.3.-	M00800	dTDP-L-megosamine biosynthesis
ec:4.2.1.159	 oleV; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00801	dTDP-L-olivose biosynthesis
ec:1.1.1.384	 oleW; dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase	1.1.1.384	M00801	dTDP-L-olivose biosynthesis
ec:5.1.3.-	 oleL; dTDP-4-oxo-2,6-dideoxy-D-glucose 3,5-epimerase	5.1.3.-	M00801	dTDP-L-olivose biosynthesis
ec:4.2.1.159	 spnO; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00802	dTDP-D-forosamine biosynthesis
ec:1.1.1.384	 spnN; dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase	1.1.1.384	M00802	dTDP-D-forosamine biosynthesis
ec:4.2.1.164	 spnQ; dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase	4.2.1.164	M00802	dTDP-D-forosamine biosynthesis
ec:2.6.1.110	 spnR; dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase	2.6.1.110	M00802	dTDP-D-forosamine biosynthesis
ec:2.1.1.324	 spnS; dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose N,N-dimethyltransferase	2.1.1.324	M00802	dTDP-D-forosamine biosynthesis
ec:4.2.1.159	 ang4; dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase	4.2.1.159	M00803	dTDP-D-angolosamine biosynthesis
ec:1.14.99.39	 ammonia monooxygenase	1.14.99.39	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate
ec:1.7.2.6	 hydroxylamine oxidase	1.7.2.6	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate
ec:1.7.99.4	 nitrite oxidoreductase	1.7.99.4	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate
ec:1.4.3.-	 staO; tryptophan oxidase StaO	1.4.3.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:1.13.12.-	 staC; flavin-dependent monooxygenase StaC	1.13.12.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:1.13.12.-	 staP; cytochrome P450 StaP	1.13.12.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:2.4.-.-	 staG; N-glycosyltransferase StaG	2.4.-.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:1.14.-.-	 staN; cytochrome P450 StaN	1.14.-.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:2.1.1.-	 staMA; N-methyltransferase StaMA	2.1.1.-	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:2.1.1.139	 staMB; O-methyltransferase StaMB	2.1.1.139	M00805	Staurosporine biosynthesis, tryptophan => staurosporine
ec:1.4.3.-	 vioA; tryptophan oxidase VioA	1.4.3.-	M00808	Violacein biosynthesis, tryptophan => violacein
ec:1.14.13.-	 vioD; flavin-dependent oxygenase VioD	1.14.13.-	M00808	Violacein biosynthesis, tryptophan => violacein
ec:1.14.13.-	 vioC; flavin-dependent oxygenase VioC	1.14.13.-	M00808	Violacein biosynthesis, tryptophan => violacein
ec:1.5.99.4	 nicotine dehydrogenase	1.5.99.4	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:1.5.3.5	 (S)-6-hydroxynicotine oxidase	1.5.3.5	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:1.5.3.6	 (R)-6-hydroxynicotine oxidase	1.5.3.6	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:1.5.99.14	 6-hydroxypseudooxynicotine dehydrogenase	1.5.99.14	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:3.7.1.19	 2,6-dihydroxypseudooxynicotine hydrolase	3.7.1.19	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:1.5.3.21	 4-methylaminobutanoate oxidase (methylamine-forming)	1.5.3.21	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde
ec:1.5.3.-	 nicotine oxidoreductase	1.5.3.-	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde
ec:1.4.3.24	 pseudooxynicotine oxidase	1.4.3.24	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde
ec:1.2.1.83	 3-succinoylsemialdehyde-pyridine dehydrogenase	1.2.1.83	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde
ec:1.14.13.163	 6-hydroxy-3-succinoylpyridine 3-monooxygenase	1.14.13.163	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde
ec:4.2.3.152	 acbC; 2-epi-5-epi-valiolone synthase	4.2.3.152	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:2.7.1.188	 acbM; 2-epi-5-epi-valiolone 7-kinase	2.7.1.188	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:5.1.3.35	 acbO; 2-epi-5-epi-valiolone 7-phosphate 2-epimerase	5.1.3.35	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:1.1.1.-	 acbL; 2-epi-valiolone-7-phosphate 1-reductase	1.1.1.-	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:2.7.-.-	 acbU; 1-epi-valienol-7-phosphate kinase	2.7.-.-	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:2.7.7.-	 acbR; 1-epi-valienol 1,7-diphosphate adenylyltransferases	2.7.7.-	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:2.4.-.-	 acbS; glycosyltransferase AcbS	2.4.-.-	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose
ec:4.2.3.152	 valA; 2-epi-5-epi-valiolone synthase	4.2.3.152	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:5.1.3.33	 valD; 2-epi-5-epi-valiolone epimerase	5.1.3.33	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:4.2.1.-	 valK; 5-epi-valiolone dehydratase	4.2.1.-	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:2.7.1.-	 valC; C7-cyclitol kinase	2.7.1.-	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:2.6.1.-	 valM; validone 7-phosphate aminotransferase	2.6.1.-	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:2.4.1.-	 valL; validoxylamine A 7'-phosphate synthase	2.4.1.-	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:3.1.3.101	 vldH; validoxylamine A 7'-phosphate phosphatase	3.1.3.101	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:2.4.1.338	 valG; validoxylamine A glucosyltransferase	2.4.1.338	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A
ec:4.2.3.7	 pentalenene synthase	4.2.3.7	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone
ec:1.14.15.32	 pentalenene oxygenase	1.14.15.32	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone
ec:1.14.11.35	 1-deoxypentalenic acid 11beta-hydroxylase	1.14.11.35	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone
ec:1.1.1.340	 1-deoxy-11beta-hydroxypentalenate dehydrogenase	1.1.1.340	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone
ec:1.14.13.170	 pentalenolactone D synthase	1.14.13.170	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone
