pathway	compound	compound_name	pathway_name
path:map01057	cpd:C12424	Aklavinone	Biosynthesis of type II polyketide products
path:map01130	cpd:C12424	Aklavinone	Biosynthesis of antibiotics
path:map01057	cpd:C12425	epsilon-Rhodomycinone; Rhodomycinone	Biosynthesis of type II polyketide products
path:map01130	cpd:C12425	epsilon-Rhodomycinone; Rhodomycinone	Biosynthesis of antibiotics
path:map01057	cpd:C12426	Rhodomycin D	Biosynthesis of type II polyketide products
path:map01130	cpd:C12426	Rhodomycin D	Biosynthesis of antibiotics
path:map01057	cpd:C12427	10-Carboxy-13-deoxycarminomycin; D 788-1	Biosynthesis of type II polyketide products
path:map01130	cpd:C12427	10-Carboxy-13-deoxycarminomycin; D 788-1	Biosynthesis of antibiotics
path:map01057	cpd:C12428	13-Deoxycarminomycin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12428	13-Deoxycarminomycin	Biosynthesis of antibiotics
path:map01057	cpd:C12429	13-Deoxydaunorubicin; Feudomycin A	Biosynthesis of type II polyketide products
path:map01130	cpd:C12429	13-Deoxydaunorubicin; Feudomycin A	Biosynthesis of antibiotics
path:map01057	cpd:C12430	13-Dihydrodaunorubicin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12430	13-Dihydrodaunorubicin	Biosynthesis of antibiotics
path:map01057	cpd:C12431	13-Dihydrocarminomycin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12431	13-Dihydrocarminomycin	Biosynthesis of antibiotics
path:map01057	cpd:C12432	Carminomycin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12432	Carminomycin	Biosynthesis of antibiotics
path:map01057	cpd:C12433	(13S)-13-Dihydrodaunorubicin; Daunorubicinol; 13-Dihydrodaunorubicin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12433	(13S)-13-Dihydrodaunorubicin; Daunorubicinol; 13-Dihydrodaunorubicin	Biosynthesis of antibiotics
path:map01057	cpd:C12434	(S)-DNPA; 4-Dihydro-9-hydroxy-1-methyl-10-oxo-3-H-naphtho[2,3-c]pyran-3-acetic acid	Biosynthesis of type II polyketide products
path:map01130	cpd:C12434	(S)-DNPA; 4-Dihydro-9-hydroxy-1-methyl-10-oxo-3-H-naphtho[2,3-c]pyran-3-acetic acid	Biosynthesis of antibiotics
path:map01057	cpd:C12435	6-Deoxydihydrokalafungin; DDHK	Biosynthesis of type II polyketide products
path:map01130	cpd:C12435	6-Deoxydihydrokalafungin; DDHK	Biosynthesis of antibiotics
path:map01057	cpd:C12436	Dihydrokalafungin; DHK	Biosynthesis of type II polyketide products
path:map01130	cpd:C12436	Dihydrokalafungin; DHK	Biosynthesis of antibiotics
path:map01057	cpd:C12437	Medermycin	Biosynthesis of type II polyketide products
path:map01130	cpd:C12437	Medermycin	Biosynthesis of antibiotics
NA	cpd:C12439	Phenanthroviridone aglycon	NA
path:map00960	cpd:C12440	Trachelanthamidine	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map01110	cpd:C12440	Trachelanthamidine	Biosynthesis of secondary metabolites
path:map00253	cpd:C12441	18-Carbamoyl-3,5,7,9,11,13,15,17-octaoxooctadecanoyl-[acp]	Tetracycline biosynthesis
path:map01056	cpd:C12441	18-Carbamoyl-3,5,7,9,11,13,15,17-octaoxooctadecanoyl-[acp]	Biosynthesis of type II polyketide backbone
path:map01130	cpd:C12441	18-Carbamoyl-3,5,7,9,11,13,15,17-octaoxooctadecanoyl-[acp]	Biosynthesis of antibiotics
path:map00253	cpd:C12442	C-9 Reduced nonaketamide; 18-Carbamoyl-9-hydroxy-3,5,7,11,13,15,17-octaoxo-octadecanoyl-[acp]	Tetracycline biosynthesis
path:map01056	cpd:C12442	C-9 Reduced nonaketamide; 18-Carbamoyl-9-hydroxy-3,5,7,11,13,15,17-octaoxo-octadecanoyl-[acp]	Biosynthesis of type II polyketide backbone
path:map01130	cpd:C12442	C-9 Reduced nonaketamide; 18-Carbamoyl-9-hydroxy-3,5,7,11,13,15,17-octaoxo-octadecanoyl-[acp]	Biosynthesis of antibiotics
NA	cpd:C12443	dTDP-beta-L-daunosamine	NA
NA	cpd:C12444	dTDP-D-mycarose	NA
NA	cpd:C12446	dTDP-D-oliose; dTDP-2,6-dideoxy-D-galactose	NA
NA	cpd:C12447	dTDP-beta-L-rhodinose	NA
path:map00960	cpd:C12448	Ecgonine methyl ester; Methyl ecgonine	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map01064	cpd:C12448	Ecgonine methyl ester; Methyl ecgonine	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
path:map01100	cpd:C12448	Ecgonine methyl ester; Methyl ecgonine	Metabolic pathways
path:map01110	cpd:C12448	Ecgonine methyl ester; Methyl ecgonine	Biosynthesis of secondary metabolites
path:map00960	cpd:C12449	Pseudoecgonine	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map00960	cpd:C12450	Pseudoecgonyl-CoA	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map01057	cpd:C12451	Fridamycin E	Biosynthesis of type II polyketide products
path:map01130	cpd:C12451	Fridamycin E	Biosynthesis of antibiotics
path:map00960	cpd:C12452	Acetyltropine; 3-Acetyltropine	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map00960	cpd:C12453	Acetylpseudotropine	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map00960	cpd:C12454	Anatalline	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map00310	cpd:C12455	5-Aminopentanal	Lysine degradation
path:map00960	cpd:C12455	5-Aminopentanal	Tropane, piperidine and pyridine alkaloid biosynthesis
path:map01100	cpd:C12455	5-Aminopentanal	Metabolic pathways
path:map01110	cpd:C12455	5-Aminopentanal	Biosynthesis of secondary metabolites
path:map01120	cpd:C12455	5-Aminopentanal	Microbial metabolism in diverse environments
path:map00401	cpd:C12456	3-Dimethylallyl-4-hydroxyphenylpyruvate; 3-[4-Hydroxy-3-(2-methylprop-1-en-1-yl)phenyl]-2-oxopropanoate	Novobiocin biosynthesis
path:map01130	cpd:C12456	3-Dimethylallyl-4-hydroxyphenylpyruvate; 3-[4-Hydroxy-3-(2-methylprop-1-en-1-yl)phenyl]-2-oxopropanoate	Biosynthesis of antibiotics
path:map00401	cpd:C12457	3-Dimethylallyl-4-hydroxymandelic acid; 3-Dimethylallyl-4-hydroxymandelate	Novobiocin biosynthesis
path:map01130	cpd:C12457	3-Dimethylallyl-4-hydroxymandelic acid; 3-Dimethylallyl-4-hydroxymandelate	Biosynthesis of antibiotics
path:map00401	cpd:C12458	3-Dimethylallyl-4-hydroxybenzoate	Novobiocin biosynthesis
path:map01130	cpd:C12458	3-Dimethylallyl-4-hydroxybenzoate	Biosynthesis of antibiotics
path:map00401	cpd:C12459	3-Dimethylallyl-4-hydroxybenzaldehyde	Novobiocin biosynthesis
path:map01130	cpd:C12459	3-Dimethylallyl-4-hydroxybenzaldehyde	Biosynthesis of antibiotics
path:map00401	cpd:C12460	3-Dimethylallyl-beta-hydroxy-L-tyrosyl-[pcp]	Novobiocin biosynthesis
path:map01130	cpd:C12460	3-Dimethylallyl-beta-hydroxy-L-tyrosyl-[pcp]	Biosynthesis of antibiotics
path:map00401	cpd:C12461	L-Tyrosyl-[pcp]	Novobiocin biosynthesis
path:map01130	cpd:C12461	L-Tyrosyl-[pcp]	Biosynthesis of antibiotics
path:map00401	cpd:C12462	beta-Hydroxy-L-tyrosyl-[pcp]	Novobiocin biosynthesis
path:map01130	cpd:C12462	beta-Hydroxy-L-tyrosyl-[pcp]	Biosynthesis of antibiotics
path:map00401	cpd:C12463	beta-Keto-L-tyrosyl-[pcp]	Novobiocin biosynthesis
path:map01130	cpd:C12463	beta-Keto-L-tyrosyl-[pcp]	Biosynthesis of antibiotics
NA	cpd:C12464	3-Methyl-beta-keto-L-tyrosyl-[pcp]	NA
NA	cpd:C12465	2-Hydroxy-3-methyl-beta-keto-L-tyrosyl-[pcp]	NA
NA	cpd:C12466	3-Amino-4,7-dihydroxy-8-methylcoumarin	NA
path:map00401	cpd:C12467	2-Hydroxy-beta-keto-L-tyrosyl-[pcp]	Novobiocin biosynthesis
path:map01130	cpd:C12467	2-Hydroxy-beta-keto-L-tyrosyl-[pcp]	Biosynthesis of antibiotics
path:map00401	cpd:C12468	3-Amino-4,7-dihydroxycoumarin	Novobiocin biosynthesis
path:map01130	cpd:C12468	3-Amino-4,7-dihydroxycoumarin	Biosynthesis of antibiotics
path:map00401	cpd:C12469	3-Amino-4,7-dihydroxy-8-chlorocoumarin	Novobiocin biosynthesis
path:map01130	cpd:C12469	3-Amino-4,7-dihydroxy-8-chlorocoumarin	Biosynthesis of antibiotics
path:map00333	cpd:C12470	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]	Prodigiosin biosynthesis
path:map00401	cpd:C12470	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]	Novobiocin biosynthesis
path:map01130	cpd:C12470	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]	Biosynthesis of antibiotics
path:map00401	cpd:C12471	Chlorobiocic acid	Novobiocin biosynthesis
path:map01130	cpd:C12471	Chlorobiocic acid	Biosynthesis of antibiotics
path:map00401	cpd:C12472	Novclobiocin 105	Novobiocin biosynthesis
path:map01130	cpd:C12472	Novclobiocin 105	Biosynthesis of antibiotics
path:map00401	cpd:C12473	Novclobiocin 104	Novobiocin biosynthesis
path:map01130	cpd:C12473	Novclobiocin 104	Biosynthesis of antibiotics
path:map00401	cpd:C12474	Novobiocic acid	Novobiocin biosynthesis
path:map01130	cpd:C12474	Novobiocic acid	Biosynthesis of antibiotics
path:map00401	cpd:C12475	Demethyldecarbamoylnovobiocin	Novobiocin biosynthesis
path:map01130	cpd:C12475	Demethyldecarbamoylnovobiocin	Biosynthesis of antibiotics
path:map00401	cpd:C12476	Decarbamoylnovobiocin	Novobiocin biosynthesis
path:map01130	cpd:C12476	Decarbamoylnovobiocin	Biosynthesis of antibiotics
path:map00401	cpd:C12477	3-Methylpyrrole-2,4-dicarboxylic acid	Novobiocin biosynthesis
path:map01130	cpd:C12477	3-Methylpyrrole-2,4-dicarboxylic acid	Biosynthesis of antibiotics
NA	cpd:C12478	Coumeroic acid	NA
path:map00401	cpd:C12479	Coumermic acid	Novobiocin biosynthesis
path:map01130	cpd:C12479	Coumermic acid	Biosynthesis of antibiotics
path:map00401	cpd:C12480	Coumermycin D	Novobiocin biosynthesis
path:map01130	cpd:C12480	Coumermycin D	Biosynthesis of antibiotics
path:map00401	cpd:C12481	dTDP-5-dimethyl-L-lyxose; dTDP-4-O-demethyl-beta-L-noviose	Novobiocin biosynthesis
path:map00523	cpd:C12481	dTDP-5-dimethyl-L-lyxose; dTDP-4-O-demethyl-beta-L-noviose	Polyketide sugar unit biosynthesis
path:map01130	cpd:C12481	dTDP-5-dimethyl-L-lyxose; dTDP-4-O-demethyl-beta-L-noviose	Biosynthesis of antibiotics
path:map00333	cpd:C12483	Pyrrole-2-carbonyl-[pcp]; 1H-Pyrrole-2-carbonyl-[peptidyl-carrier protein]	Prodigiosin biosynthesis
path:map00401	cpd:C12483	Pyrrole-2-carbonyl-[pcp]; 1H-Pyrrole-2-carbonyl-[peptidyl-carrier protein]	Novobiocin biosynthesis
path:map01130	cpd:C12483	Pyrrole-2-carbonyl-[pcp]; 1H-Pyrrole-2-carbonyl-[peptidyl-carrier protein]	Biosynthesis of antibiotics
NA	cpd:C12484	5-Methyl-pyrrole-2-carboxyl-[pcp]	NA
NA	cpd:C12486	Boric acid	NA
NA	cpd:C12490	Butenafine hydrochloride	NA
path:map00404	cpd:C12491	Pyrrolnitrin	Staurosporine biosynthesis
path:map01130	cpd:C12491	Pyrrolnitrin	Biosynthesis of antibiotics
NA	cpd:C12505	Magnesium sulfate; Magnesium sulfate heptahydrate	NA
NA	cpd:C12508	Nateglinide	NA
NA	cpd:C12512	Eplerenone	NA
NA	cpd:C12518	Glutaral; 1,5-Pentanedial; Glutaraldehyde	NA
NA	cpd:C12525	5alpha-Androstan-3beta,17beta-diol	NA
NA	cpd:C12531	Tazarotene	NA
NA	cpd:C12535	Tranexamic acid	NA
NA	cpd:C12537	Benzyl benzoate	NA
NA	cpd:C12538	Ammonium chloride	NA
NA	cpd:C12539	Benzethonium chloride	NA
NA	cpd:C12540	Sulfamonomethoxine	NA
NA	cpd:C12552	Oxethazaine; Oxetacaine	NA
NA	cpd:C12554	Potassium acetate	NA
NA	cpd:C12557	Cefepime hydrochloride; Cefepime dihydrochloride	NA
NA	cpd:C12560	Saquinavir mesylate; Saquinavir mesilate	NA
NA	cpd:C12564	Aripiprazole	NA
NA	cpd:C12567	Magnesium oxide	NA
NA	cpd:C12568	Potassium hydroxide	NA
NA	cpd:C12569	Sodium hydroxide	NA
NA	cpd:C12570	Zinc oxide	NA
NA	cpd:C12574	Pheniramine maleate	NA
NA	cpd:C12580	Trilostane	NA
NA	cpd:C12590	Pheneturide; Ethylphenacemide	NA
NA	cpd:C12599	Emtricitabine	NA
NA	cpd:C12600	Phenolsulfonphthalein; Phenol red	NA
NA	cpd:C12603	Sodium bicarbonate; Sodium hydrogencarbonate	NA
NA	cpd:C12609	Novobiocin sodium	NA
NA	cpd:C12616	Sulfamethopyrazine; Sulfalene	NA
path:map00360	cpd:C12621	trans-3-Hydroxycinnamate; (2E)-3-(3-Hydroxyphenyl)prop-2-enoate	Phenylalanine metabolism
path:map01120	cpd:C12621	trans-3-Hydroxycinnamate; (2E)-3-(3-Hydroxyphenyl)prop-2-enoate	Microbial metabolism in diverse environments
path:map01220	cpd:C12621	trans-3-Hydroxycinnamate; (2E)-3-(3-Hydroxyphenyl)prop-2-enoate	Degradation of aromatic compounds
path:map00360	cpd:C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol; (2E)-3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate	Phenylalanine metabolism
path:map01120	cpd:C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol; (2E)-3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate	Microbial metabolism in diverse environments
path:map01220	cpd:C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol; (2E)-3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate	Degradation of aromatic compounds
path:map00360	cpd:C12623	trans-2,3-Dihydroxycinnamate; (2E)-3-(2,3-Dihydroxyphenyl)prop-2-enoate	Phenylalanine metabolism
path:map01120	cpd:C12623	trans-2,3-Dihydroxycinnamate; (2E)-3-(2,3-Dihydroxyphenyl)prop-2-enoate	Microbial metabolism in diverse environments
path:map01220	cpd:C12623	trans-2,3-Dihydroxycinnamate; (2E)-3-(2,3-Dihydroxyphenyl)prop-2-enoate	Degradation of aromatic compounds
path:map00360	cpd:C12624	2-Hydroxy-6-ketononatrienedioate; (2Z,4E,7E)-2-Hydroxy-6-oxonona-2,4,7-triene-1,9-dioate	Phenylalanine metabolism
path:map01120	cpd:C12624	2-Hydroxy-6-ketononatrienedioate; (2Z,4E,7E)-2-Hydroxy-6-oxonona-2,4,7-triene-1,9-dioate	Microbial metabolism in diverse environments
path:map01220	cpd:C12624	2-Hydroxy-6-ketononatrienedioate; (2Z,4E,7E)-2-Hydroxy-6-oxonona-2,4,7-triene-1,9-dioate	Degradation of aromatic compounds
path:map00943	cpd:C12625	Biochanin A 7-O-(6-O-malonyl-beta-D-glucoside); Biochanin A 7-O-beta-D-glucoside 6''-O-malonate	Isoflavonoid biosynthesis
path:map00944	cpd:C12626	Kaempferol-3-O-galactoside; Kaempferol 3-O-beta-D-galactoside; Trifolin	Flavone and flavonol biosynthesis
path:map00944	cpd:C12627	Apigenin 7-O-neohesperidoside; Rhoifolin; Rhoifoloside	Flavone and flavonol biosynthesis
path:map00944	cpd:C12628	Vitexin 2''-O-beta-L-rhamnoside; 2''-O-Rhamnosylvitexin; Vitexin 2''-rhamnoside	Flavone and flavonol biosynthesis
path:map00944	cpd:C12629	Isoswertisin 2''-rhamnoside; 7-O-Methylvitexin 2''-O-beta-L-rhamnoside; 2''-O-Rhamnosylisoswertisin	Flavone and flavonol biosynthesis
path:map00944	cpd:C12630	Scolymoside; Luteolin 7-O-neohesperidoside; Veronicastroside	Flavone and flavonol biosynthesis
path:map00943	cpd:C12631	2-Hydroxy-2,3-dihydrogenistein; 2,4',5,7-Tetrahydroxyisoflavanone	Isoflavonoid biosynthesis
path:map01110	cpd:C12631	2-Hydroxy-2,3-dihydrogenistein; 2,4',5,7-Tetrahydroxyisoflavanone	Biosynthesis of secondary metabolites
path:map00944	cpd:C12632	Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]; Luteolin 7-O-beta-D-diglucuronide	Flavone and flavonol biosynthesis
path:map00944	cpd:C12633	Laricitrin; 3'-O-Methylmyricetin	Flavone and flavonol biosynthesis
path:map00944	cpd:C12634	Kaempferol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside; Kaempferol 3-O-beta-D-sophoroside; Sophoraflavonoloside	Flavone and flavonol biosynthesis
path:map00944	cpd:C12635	Kaempferol 3-sophorotrioside; Kaempferol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside	Flavone and flavonol biosynthesis
path:map00944	cpd:C12636	Kaempferol 3-O-[6-(4-coumaroyl)-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside]	Flavone and flavonol biosynthesis
path:map00944	cpd:C12637	Quercetin 3-O-[beta-D-xylosyl-(1->2)-beta-D-glucoside]	Flavone and flavonol biosynthesis
path:map00944	cpd:C12638	Quercetin 3-O-(6-O-malonyl-beta-D-glucoside); Quercetin 3-O-malonylglucoside; Quercetin-3-O-(6''-malonylglucoside)	Flavone and flavonol biosynthesis
NA	cpd:C12639	Quercimeritrin; Quercetin 7-O-beta-D-glucoside	NA
path:map00942	cpd:C12640	Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) 5-O-beta-D-glucoside; Bisdemalonylsalvianin	Anthocyanin biosynthesis
path:map00942	cpd:C12641	4'''-Demalonylsalvianin; Monodemalonylsalvianin	Anthocyanin biosynthesis
path:map00942	cpd:C12642	Pelargonidin 3-O-(6-O-malonyl-beta-D-glucoside)	Anthocyanin biosynthesis
path:map00942	cpd:C12643	Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside); Cyanidin 3-O-(6'-O-malonylglucoside); Cyanidin-3-(6'-malonylglucoside)	Anthocyanin biosynthesis
path:map00942	cpd:C12644	Pelargonidin 3-O-rutinoside	Anthocyanin biosynthesis
path:map00942	cpd:C12645	Pelargonidin 3-O-rutinoside 5-O-beta-D-glucoside; Pelargonidin 3-rutinoside-5-glucopyranoside	Anthocyanin biosynthesis
path:map00942	cpd:C12646	Cyanidin 3-O-rutinoside 5-O-beta-D-glucoside; Cyanidin 3-rutinoside 5-glucoside	Anthocyanin biosynthesis
path:map00942	cpd:C12647	Salvianin	Anthocyanin biosynthesis
NA	cpd:C12649	Citric acid monohydrate	NA
path:map00983	cpd:C12650	Capecitabine; (1-(5-Deoxy-beta-D-ribofuranosyl)-5-fluoro-1,2-dihydro-2-oxo-4-pyrimidinyl)-carbamic acid pentyl ester	Drug metabolism - other enzymes
NA	cpd:C12656	Paramethasone acetate	NA
NA	cpd:C12661	Pantethine	NA
NA	cpd:C12662	Josamycin; Leucomycin A3	NA
NA	cpd:C12666	Prednisolone sodium succinate	NA
path:map00944	cpd:C12667	Quercetin 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside; Baimaside; Quercetin 3-beta-D-sophoroside; Quercetin 3-O-sophoroside; QUOSP	Flavone and flavonol biosynthesis
path:map00944	cpd:C12668	Quercetin 3-O-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside; Quercetin 3-sophorotrioside	Flavone and flavonol biosynthesis
path:map00983	cpd:C12673	Tegafur	Drug metabolism - other enzymes
NA	cpd:C12675	Benzylhydrochlorothiazide	NA
NA	cpd:C12677	Acrinol; Ethacridine lactate	NA
NA	cpd:C12679	Berberine chloride	NA
NA	cpd:C12685	Cyclothiazide	NA
NA	cpd:C12691	Cefacetrile sodium; Cephacetrile sodium	NA
NA	cpd:C12694	Epitiostanol	NA
NA	cpd:C12695	Difluprednate	NA
NA	cpd:C12712	Carindacillin sodium; Carbenicillin indanyl sodium	NA
NA	cpd:C12717	Dimefline hydrochloride	NA
NA	cpd:C12724	Ethynodiol diacetate	NA
NA	cpd:C12729	Chlormadinone acetate	NA
path:map00983	cpd:C12739	5'-Deoxy-5-fluorouridine; Doxifluridine	Drug metabolism - other enzymes
NA	cpd:C12750	Bisibuthiamine; Sulbutiamine	NA
NA	cpd:C12753	Troleandomycin; Triacetyloleandomycin	NA
NA	cpd:C12755	Mequitazine	NA
NA	cpd:C12766	Cyclacillin; Ciclacillin	NA
NA	cpd:C12767	Dibenzthion; Sulbentine	NA
NA	cpd:C12768	Timepidium bromide; Timepidium bromide anhydrous	NA
NA	cpd:C12786	Dinoprost tromethamine	NA
NA	cpd:C12796	Erythromycin ethylsuccinate	NA
NA	cpd:C12798	Tulobuterol hydrochloride	NA
NA	cpd:C12811	Allylestrenol	NA
NA	cpd:C12814	Prifinium bromide	NA
NA	cpd:C12816	Proscillaridin	NA
NA	cpd:C12819	Kainic acid; alpha- Kainic acid; Kainate	NA
NA	cpd:C12829	Bromisovalum; Bromovalerylurea	NA
path:map00361	cpd:C12831	3,4,6-Trichlorocatechol	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12831	3,4,6-Trichlorocatechol	Metabolic pathways
path:map01120	cpd:C12831	3,4,6-Trichlorocatechol	Microbial metabolism in diverse environments
path:map01220	cpd:C12831	3,4,6-Trichlorocatechol	Degradation of aromatic compounds
path:map00361	cpd:C12832	3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12832	3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	Metabolic pathways
path:map01120	cpd:C12832	3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	Microbial metabolism in diverse environments
path:map01220	cpd:C12832	3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	Degradation of aromatic compounds
path:map00361	cpd:C12833	2,3,5-Trichloro-cis,cis-muconate	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12833	2,3,5-Trichloro-cis,cis-muconate	Metabolic pathways
path:map01120	cpd:C12833	2,3,5-Trichloro-cis,cis-muconate	Microbial metabolism in diverse environments
path:map00361	cpd:C12834	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12834	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	Metabolic pathways
path:map01120	cpd:C12834	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	Microbial metabolism in diverse environments
path:map00361	cpd:C12835	2,5-Dichloro-4-oxohex-2-enedioate	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12835	2,5-Dichloro-4-oxohex-2-enedioate	Metabolic pathways
path:map01120	cpd:C12835	2,5-Dichloro-4-oxohex-2-enedioate	Microbial metabolism in diverse environments
path:map00361	cpd:C12836	2-Chloro-3-oxoadipate	Chlorocyclohexane and chlorobenzene degradation
path:map01100	cpd:C12836	2-Chloro-3-oxoadipate	Metabolic pathways
path:map01120	cpd:C12836	2-Chloro-3-oxoadipate	Microbial metabolism in diverse environments
path:map00361	cpd:C12837	3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene; (1R,2R)-3-Chlorocyclohexa-3,5-diene-1,2-diol	Chlorocyclohexane and chlorobenzene degradation
path:map01120	cpd:C12837	3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene; (1R,2R)-3-Chlorocyclohexa-3,5-diene-1,2-diol	Microbial metabolism in diverse environments
path:map01220	cpd:C12837	3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene; (1R,2R)-3-Chlorocyclohexa-3,5-diene-1,2-diol	Degradation of aromatic compounds
path:map00361	cpd:C12838	trans-4-Carboxymethylenebut-2-en-4-olide	Chlorocyclohexane and chlorobenzene degradation
path:map01120	cpd:C12838	trans-4-Carboxymethylenebut-2-en-4-olide	Microbial metabolism in diverse environments
NA	cpd:C12839	Piperazine phosphate	NA
NA	cpd:C12842	Pyricarbate; Pyridinol carbamate	NA
NA	cpd:C12849	p-Phenolsulfonic acid; p-Hydroxybenzenesulfonic acid; Phenolsulfonic acid; 4-Sulfophenol	NA
NA	cpd:C12853	Thiamphenicol	NA
NA	cpd:C12859	Estradiol valerate	NA
NA	cpd:C12861	Cefotiam hexetil	NA
NA	cpd:C12862	Nedaplatin	NA
NA	cpd:C12864	Tamibarotene; Am 80	NA
NA	cpd:C12865	Benzyl nicotinate; Nicotinic acid benzyl ester	NA
NA	cpd:C12869	Suplatast	NA
NA	cpd:C12871	Lopinavir	NA
NA	cpd:C12876	Tiopronin	NA
NA	cpd:C12886	Dialicor; Etafenone hydrochloride	NA
NA	cpd:C12888	Hydrocortisone succinate; 11beta,17,21-Trihydroxypregn-4-ene-3,20-dione 21-(hydrogensuccinate); Cortisol succinate	NA
NA	cpd:C12889	n-Decanohydroxamic acid; Decanohydroxamic acid	NA
NA	cpd:C12891	Acetylspiramycin; Spiramycin II	NA
NA	cpd:C12893	Magnesium carbonate; Magnesium carbonate anhydrous	NA
NA	cpd:C12896	Carpipramine maleate	NA
NA	cpd:C12905	Variotin; Pecilocin	NA
NA	cpd:C12915	Nemonapride	NA
NA	cpd:C12919	1-alpha,24(R)-Dihydroxyvitamin D3; Tacalcitol	NA
NA	cpd:C12933	Rolitetracycline nitrate	NA
NA	cpd:C12935	Calcium glycerophosphate; Calcium beta-glycerophosphate	NA
NA	cpd:C12937	Clocapramine dihydrochloride	NA
NA	cpd:C12942	Paraformaldehyde	NA
NA	cpd:C12946	Butoctamide hydrogen succinate; Butoctamide semisuccinate	NA
NA	cpd:C12948	Mazaticol hydrochloride; KAO 264	NA
NA	cpd:C12954	Dilazep dihydrochloride	NA
NA	cpd:C12958	Phenylacetylglycine dimethylamide; Ralgin	NA
NA	cpd:C12959	Dimetacrine tartrate; Dimetacrine bitartrate	NA
NA	cpd:C12961	Dexamethazone metasulfobenzoate sodium; Dexamethasone metasulfobenzoate sodium	NA
NA	cpd:C12962	Cyphenothrin	NA
NA	cpd:C12967	Tocoretinate; Tretinoin tocoferil	NA
NA	cpd:C12978	Epidihydrocholesterin; Epicholestanol	NA
NA	cpd:C12979	Cefroxadine	NA
NA	cpd:C12981	dl-alpha-Tocopherol nicotinate; Tocopheryl nicotinate	NA
NA	cpd:C12986	N2-Acetyl-L-aminoadipate	NA
NA	cpd:C12987	N2-Acetyl-L-aminoadipyl-delta-phosphate	NA
NA	cpd:C12988	N2-Acetyl-L-aminoadipate semialdehyde	NA
NA	cpd:C12989	N2-Acetyl-L-lysine; N(alpha)-Acetyllysine	NA
NA	cpd:C13008	Edaravone	NA
NA	cpd:C13014	1-Naphthylacetic acid; NAA	NA
NA	cpd:C13016	Carumonam sodium	NA
NA	cpd:C13024	Cefpimizole sodium	NA
NA	cpd:C13031	Estramustine phosphate sodium	NA
NA	cpd:C13034	Bronopol	NA
NA	cpd:C13037	Lynestrenol	NA
NA	cpd:C13038	Flufenamic acid; FFA	NA
NA	cpd:C13044	Tricaprilin; Trioctanoylglycerol	NA
