enzyme	enzyme_name	ec	module	module_name
ec:6.2.1.-	 sgcC1; (S)-beta-tyrosine adenylation enzyme [EC:6.2.1.-] [RN:R11367]	6.2.1.-	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP
ec:1.14.19.-	 sgcC3; FAD-dependent halogenase [EC:1.14.19.-] [RN:R11368]	1.14.19.-	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP
ec:1.14.14.15	 sgcC; two-component FAD-dependent monooxygenase [EC:1.14.14.15 1.14.14.-] [RN:R10731]	1.14.14.15	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP
ec:1.14.14.-	 sgcC; two-component FAD-dependent monooxygenase [EC:1.14.14.15 1.14.14.-] [RN:R10731]	1.14.14.-	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP
ec:5.4.3.6	 mdpC4; MIO-dependent L-tyrosine 2,3-aminomutase [EC:5.4.3.6] [RN:R11366]	5.4.3.6	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP
ec:6.2.1.-	 mdpC1; (S)-beta-tyrosine adenylation enzyme [EC:6.2.1.-] [RN:R11367]	6.2.1.-	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP
ec:2.3.1.165	 mdpB; 6-methylsalicylic acid synthase [EC:2.3.1.165] [RN:R07253]	2.3.1.165	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA
ec:6.2.1.-	 mdpB2; CoA ligase [EC:6.2.1.-] [RN:R11370]	6.2.1.-	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA
ec:2.1.1.-	 mdpB1; methyltransferase [EC:2.1.1.-] [RN:R11371]	2.1.1.-	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA
ec:2.3.1.237	 ncsB; neocarzinostatin naphthoate synthase [EC:2.3.1.237] [RN:R11125]	2.3.1.237	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
ec:1.14.15.31	 ncsB3; 2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase [EC:1.14.15.31] [RN:R10796]	1.14.15.31	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
ec:2.1.1.303	 ncsB1; 2,7-dihydroxy-5-methyl-1-naphthoate 7-O-methyltransferase [EC:2.1.1.303] [RN:R10963]	2.1.1.303	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
ec:6.2.1.43	 ncsB2; 2-hydroxy-7-methoxy-5-methyl-1-naphthoate---CoA ligase [EC:6.2.1.43] [RN:R10771]	6.2.1.43	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
ec:1.14.-.-	 kedN3; cytochrome P450 monooxygenase [EC:1.14.-.-] [RN:R11387]	1.14.-.-	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA
ec:2.1.1.-	 kedN1; O-methyltransferase [EC:2.1.1.-] [RN:R11388]	2.1.1.-	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA
ec:5.4.3.-	 kedY4; MIO-dependent 2-aza-L-tyrosine aminomutase [EC:5.4.3.-] [RN:R11391]	5.4.3.-	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
ec:6.2.1.-	 kedY1; (R)-2-aza-beta-tyrosine adenylation enzyme [EC:6.2.1.-] [RN:R11392]	6.2.1.-	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
ec:1.14.19.-	 kedY3; FAD-dependent halogenase [EC:1.14.19.-] [RN:R11393]	1.14.19.-	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
ec:2.3.1.-	 calO5; orsellinic acid synthase [EC:2.3.1.-] [RN:R11412]	2.3.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.1.1.-	 calO6; orsellinic acid C2-O-methyltransferase [EC:2.1.1.-] [RN:R11413]	2.1.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:1.14.-.-	 calO2; orsellenic acid P450 oxidase [EC:1.14.-.-] [RN:R11415]	1.14.-.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.1.1.-	 calO1; orsellinic acid C3-O-methyltransferase [EC:2.1.1.-] [RN:R11416]	2.1.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.4.1.-	 calG3; calicheamicinone 4-hydroxyamino-4,6-dideoxy-alpha-D-glucosyltransferase [EC:2.4.1.-] [RN:R11417]	2.4.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.4.1.-	 calG2; calicheamicin 4-deoxy-4-thio-alpha-D-digitoxosyltransferase [EC:2.4.1.-] [RN:R11418]	2.4.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.4.2.-	 calG4; calicheamicin aminopentosyltransferase [EC:2.4.2.-] [RN:R11420 R11421]	2.4.2.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.4.1.-	 calG1; calicheamicin 3'-O-methyl-rhamnosyltransferase [EC:2.4.1.-] [RN:R11422 R11423]	2.4.1.-	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
ec:2.3.1.-	 calO5; orsellinic acid synthase [EC:2.3.1.-] [RN:R11412]	2.3.1.-	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
ec:2.1.1.-	 calO6; orsellinic acid C2-O-methyltransferase [EC:2.1.1.-] [RN:R11413]	2.1.1.-	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
ec:1.14.-.-	 calO2; orsellenic acid P450 oxidase [EC:1.14.-.-] [RN:R11415]	1.14.-.-	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
ec:2.1.1.-	 calO1; orsellinic acid C3-O-methyltransferase [EC:2.1.1.-] [RN:R11416]	2.1.1.-	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
ec:2.6.1.86	 phzE; 2-amino-4-deoxychorismate synthase [EC:2.6.1.86] [RN:R08956]	2.6.1.86	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:3.3.2.15	 phzD; trans-2,3-dihydro-3-hydroxyanthranilic acid synthase [EC:3.3.2.15][RN:R11463]	3.3.2.15	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:5.3.3.17	 phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17] [RN:R09707]	5.3.3.17	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:1.10.3.16	 phzG; dihydrophenazinedicarboxylate synthase [EC:1.10.3.16][RN:R11491]	1.10.3.16	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:2.1.1.327	 phzM; phenazine-1-carboxylate N-methyltransferase [EC:2.1.1.327][RN:R11533]	2.1.1.327	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:1.14.13.218	 phzS; 5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218][RN:R11346]	1.14.13.218	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine
ec:4.99.1.11	 cfbA; sirohydrochlorin nickelchelatase [EC:4.99.1.11] [RN:R11626]	4.99.1.11	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
ec:6.3.5.12	 cfbB; Ni-sirohydrochlorin a,c-diamide synthase [EC:6.3.5.12] [RN:R11627]	6.3.5.12	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
ec:6.3.3.7	 cfbCD; nickel-sirohydrochlorin a,c-diamide reductase [EC:6.3.3.7] [RN:R11628]	6.3.3.7	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
ec:6.4.1.9	 cfbE; coenzyme F430 synthetase [EC:6.4.1.9] [RN:R11629]	6.4.1.9	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
ec:6.2.1.53	 pigI; L-proline---[L-prolyl-carrier protein] ligase [EC:6.2.1.53] [RN:R06746]	6.2.1.53	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:1.3.8.14	 pigA; L-prolyl-PCP dehydrogenase [EC:1.3.8.14] [RN:R06747]	1.3.8.14	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:2.3.1.-	 pigJ; beta-ketoacyl ACP synthase [EC:2.3.1.-] [RN:R11665]	2.3.1.-	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:2.1.1.-	 pigF; 4-hydroxy-2,2'-bipyrrole-5-carbaldehyde O-methyltransferase [EC:2.1.1.-] [RN:R11670]	2.1.1.-	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:2.2.1.12	 pigD; 3-acetyloctanal synthase [EC:2.2.1.12] [RN:R11141]	2.2.1.12	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:2.6.1.-	 pigE; 3-acetyloctanal aminotransferase [EC:2.6.1.-] [RN:R11672]	2.6.1.-	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin
ec:6.2.1.53	 pigI; L-proline---[L-prolyl-carrier protein] ligase [EC:6.2.1.53] [RN:R06746]	6.2.1.53	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
ec:1.3.8.14	 pigA; L-prolyl-PCP dehydrogenase [EC:1.3.8.14] [RN:R06747]	1.3.8.14	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
ec:2.3.1.-	 pigJ; beta-ketoacyl ACP synthase [EC:2.3.1.-] [RN:R11665]	2.3.1.-	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
ec:2.1.1.-	 pigF; 4-hydroxy-2,2'-bipyrrole-5-carbaldehyde O-methyltransferase [EC:2.1.1.-] [RN:R11670]	2.1.1.-	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
ec:3.5.4.25	 GTP cyclohydrolase II [EC:3.5.4.25] [RN:R00425]	3.5.4.25	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:4.2.1.160	 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160] [RN:R11072]	4.2.1.160	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:4.1.2.25	 7,8-dihydroneopterin aldolase [EC:4.1.2.25] [RN:R03504]	4.1.2.25	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:2.7.6.3	 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15] [RN:R03503 R03066 R03067]	2.7.6.3	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:2.5.1.15	 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15] [RN:R03503 R03066 R03067]	2.5.1.15	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:6.3.2.12	 dihydrofolate synthase [EC:6.3.2.12] [RN:R02237]	6.3.2.12	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:1.5.1.3	 dihydrofolate reductase [EC:1.5.1.3] [RN:R00936 R00939]	1.5.1.3	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
ec:3.5.4.16	 GTP cyclohydrolase IA [EC:3.5.4.16] [RN:R00428 R05046 R05048 R04639]	3.5.4.16	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:4.1.2.60	 dihydroneopterin triphosphate aldolase (PTPS-III) [EC:4.1.2.60] [RN:R11719]	4.1.2.60	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:2.7.6.3	 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3] [RN:R03503]	2.7.6.3	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:2.5.1.15	 dihydropteroate synthase [EC:2.5.1.15] [RN:R03066 R03067]	2.5.1.15	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:6.3.2.12	 dihydrofolate synthase [EC:6.3.2.12] [RN:R02237]	6.3.2.12	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:1.5.1.3	 dihydrofolate reductase [EC:1.5.1.3] [RN:R00936 R00939]	1.5.1.3	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
ec:3.5.4.16	 GTP cyclohydrolase IA [EC:3.5.4.16] [RN:R00428 R05046 R05048 R04639]	3.5.4.16	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4
ec:4.2.3.12	 6-pyruvoyltetrahydropterin synthase [EC:4.2.3.12] [RN:R04286]	4.2.3.12	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4
ec:1.1.1.153	 sepiapterin reductase [EC:1.1.1.153] [RN:R08208]	1.1.1.153	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4
ec:3.5.4.16	 GTP cyclohydrolase IA [EC:3.5.4.16] [RN:R00428 R05046 R05048 R04639]	3.5.4.16	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
ec:4.2.3.12	 6-pyruvoyltetrahydropterin [EC:4.2.3.12] [RN:R04286]	4.2.3.12	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
ec:1.1.1.325	 sepiapterin reductase [EC:1.1.1.325] [RN:R09990]	1.1.1.325	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
ec:2.1.3.3	 ornithine carbamoyltransferase [EC:2.1.3.3] [RN:R01398]	2.1.3.3	M00844	Arginine biosynthesis, ornithine => arginine
ec:6.3.4.5	 argininosuccinate synthase [EC:6.3.4.5] [RN:R01954]	6.3.4.5	M00844	Arginine biosynthesis, ornithine => arginine
ec:4.3.2.1	 argininosuccinate lyase [EC:4.3.2.1] [RN:R01086]	4.3.2.1	M00844	Arginine biosynthesis, ornithine => arginine
ec:2.3.1.1	 K22478; bifunctional N-acetylglutamate synthase/kinase [EC:2.3.1.1 2.7.2.8] [RN:R00259 R02649]	2.3.1.1	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:2.7.2.8	 K22478; bifunctional N-acetylglutamate synthase/kinase [EC:2.3.1.1 2.7.2.8] [RN:R00259 R02649]	2.7.2.8	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:1.2.1.38	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] [RN:R03443]	1.2.1.38	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:2.6.1.11	 argD; acetylornithine aminotransferase [EC:2.6.1.11] [RN:R02283]	2.6.1.11	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:2.1.3.9	 argF; N-acetylornithine carbamoyltransferase [EC:2.1.3.9] [RN:R07245]	2.1.3.9	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:3.5.1.16	 argE; acetylornithine deacetylase [EC:3.5.1.16] [RN:R09107]	3.5.1.16	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:6.3.4.5	 argG; argininosuccinate synthase [EC:6.3.4.5] [RN: R01954]	6.3.4.5	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:4.3.2.1	 argH; argininosuccinate lyase [EC:4.3.2.1] [RN:R01086]	4.3.2.1	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
ec:6.1.1.17	 glutamyl-tRNA synthetase [EC:6.1.1.17] [RN:R05578]	6.1.1.17	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:1.2.1.70	 glutamyl-tRNA reductase [EC:1.2.1.70] [RN:R04109]	1.2.1.70	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:5.4.3.8	 glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8] [RN:R02272]	5.4.3.8	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:4.2.1.24	 porphobilinogen synthase [EC:4.2.1.24] [RN:R00036]	4.2.1.24	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:2.5.1.61	 hydroxymethylbilane synthase [EC:2.5.1.61] [RN:R00084]	2.5.1.61	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:4.2.1.75	 uroporphyrinogen-III synthase [EC:4.2.1.75] [RN:R03165]	4.2.1.75	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:2.1.1.107	 uroporphyrin-III C-methyltransferase [EC:2.1.1.107] [RN:R03194]	2.1.1.107	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:1.3.1.76	 precorrin-2 dehydrogenase [EC:1.3.1.76] [RN:R03947]	1.3.1.76	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:4.99.1.4	 sirohydrochlorin ferrochelatase [EC:4.99.1.4] [RN:R02864]	4.99.1.4	M00846	Siroheme biosynthesis, glutamate => siroheme
ec:4.1.1.111	 ahbAB; siroheme decarboxylase [EC:4.1.1.111] [RN:R12000]	4.1.1.111	M00847	Heme biosynthesis, archaea, siroheme => heme
ec:1.3.98.6	 ahbD; AdoMet-dependent heme synthase [EC:1.3.98.6] [RN:R12002]	1.3.98.6	M00847	Heme biosynthesis, archaea, siroheme => heme
ec:6.2.1.32	 auaEII; anthranilate-CoA ligase [EC:6.2.1.32] [RN:R00982]	6.2.1.32	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:2.3.1.-	 auaC; PKS ketosynthase (KS/KS alpha) [EC:2.3.1.-] [RN:R12049]	2.3.1.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:2.3.1.-	 auaD; PKS chain-length factor (CLF/KS beta) [EC:2.3.1.-] [RN:R12049]	2.3.1.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:6.2.1.-	 auaE; anthranilate-CoA-ACP transferase [EC:6.2.1.-] [RN:R12049]	6.2.1.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:2.5.1.-	 auaA; 2-methyl-4-hydroxyquinoline prenyltransferase [EC:2.5.1.-] [RN:R12050]	2.5.1.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:1.14.13.-	 auaF; aurachin D monooxygenase [EC:1.14.13.-] [RN:R12051]	1.14.13.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:1.14.13.222	 auaG; aurachin C monooxygenase/isomerase [EC:1.14.13.222] [RN:R11382 R11383]	1.14.13.222	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:1.1.1.394	 auaH; aurachin B dehydrogenase [EC:1.1.1.394] [RN:R11149]	1.1.1.394	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:1.14.13.-	 auaJ; aurachin B monooxygenase [EC:1.14.13.-] [RN:R12052 R12053]	1.14.13.-	M00848	Aurachin biosynthesis, anthranilate => aurachin A
ec:2.3.1.9	 acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]	2.3.1.9	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.3.3.10	 hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10] [RN:R01978]	2.3.3.10	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:1.1.1.34	 hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34] [RN:R02082]	1.1.1.34	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:1.1.1.88	 hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88] [RN:R02081]	1.1.1.88	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.7.1.36	 mevalonate kinase [EC:2.7.1.36] [RN:R02245]	2.7.1.36	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:4.1.1.99	 phosphomevalonate decarboxylase [EC:4.1.1.99] [RN:R10561]	4.1.1.99	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.7.1.185	 mevalonate-3-kinase [EC:2.7.1.185] [RN:R10779]	2.7.1.185	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.7.1.186	 mevalonate-3-phosphate-5-kinase [EC:2.7.1.186] [RN:R10780]	2.7.1.186	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:4.1.1.110	 bisphosphomevalonate decarboxylase [EC:4.1.1.110] [RN:R10781]	4.1.1.110	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.7.4.26	 isopentenyl phosphate kinase [EC:2.7.4.26] [RN:R10093]	2.7.4.26	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:5.3.3.2	 isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2] [RN:R01123]	5.3.3.2	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
ec:2.4.2.36	 ctxA; cholera enterotoxin subunit A [EC:2.4.2.36]	2.4.2.36	M00850	Vibrio cholerae pathogenicity signature, cholera toxins
ec:3.5.2.6	 blaKPC; beta-lactamase class A KPC [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaGES; beta-lactamase class A GES [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaIMI; beta-lactamase class A IMI [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaSME; beta-lactamase class A SME [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-51; beta-lactamase class D OXA-51 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-213; beta-lactamase class D OXA-213 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-24; beta-lactamase class D OXA-24 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-23; beta-lactamase class D OXA-23 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-134; beta-lactamase class D OXA-134 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-211; beta-lactamase class D OXA-211 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-214; beta-lactamase class D OXA-214 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-229; beta-lactamase class D OXA-229 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-58; beta-lactamase class D OXA-58 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-62; beta-lactamase class D OXA-62 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-48; beta-lactamase class D OXA-48 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaOXA-60; beta-lactamase class D OXA-60 [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaIMP; metallo-beta-lactamase class B IMP [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaVIM; metallo-beta-lactamase class B VIM [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaNDM; metallo-beta-lactamase class B NDM [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaGIM; metallo-beta-lactamase class B GIM [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.5.2.6	 blaIND; metallo-beta-lactamase class B IND [EC:3.5.2.6]	3.5.2.6	M00851	Carbapenem resistance
ec:3.4.23.43	 tcpJ; toxin coregulated pilus biosynthesis protein J [EC:3.4.23.43 2.1.1.-]	3.4.23.43	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus
ec:2.1.1.-	 tcpJ; toxin coregulated pilus biosynthesis protein J [EC:3.4.23.43 2.1.1.-]	2.1.1.-	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus
ec:2.7.7.9	 UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9] [RN:R00289]	2.7.7.9	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.11	 glycogen synthase [EC:2.4.1.11] [RN:R00292]	2.4.1.11	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.242	 granule-bound starch synthase [EC:2.4.1.242] [RN:R00292]	2.4.1.242	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.7.7.27	 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] [RN:R00948]	2.7.7.27	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.21	 starch synthase [EC:2.4.1.21] [RN:R02421]	2.4.1.21	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.242	 granule-bound starch synthase [EC:2.4.1.242] [RN:R02421]	2.4.1.242	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.18	 1,4-alpha-glucan branching enzyme [EC:2.4.1.18] [RN:R02110]	2.4.1.18	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch
ec:2.4.1.1	 glycogen phosphorylase [EC:2.4.1.1] [RN:R02111]	2.4.1.1	M00855	Glycogen degradation, glycogen => glucose-6P
